model,block_layer,stage,pooling,condition,source_language,target_language,metric,value,k,n_train,n_eval
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,ja,zh,mrr,0.8207531757795233,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,zh,en,r1,0.74609375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,zh,en,mrr,0.8260614326762846,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,zh,ko,r1,0.62109375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,zh,ko,mrr,0.711652736573602,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,zh,ja,r1,0.521484375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,zh,ja,mrr,0.6023550896699312,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,en,ko,r1,0.861328125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,en,ko,mrr,0.8991176207898331,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,en,ja,r1,0.7578125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,en,ja,mrr,0.8338679504235091,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,en,zh,r1,0.921875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,en,zh,mrr,0.9524925595238096,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,ko,en,r1,0.8828125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,ko,en,mrr,0.9137672201218584,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,ko,ja,r1,0.7109375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,ko,ja,mrr,0.7709612366582218,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,ko,zh,r1,0.82421875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,ko,zh,mrr,0.8698517535295591,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,ja,en,r1,0.87890625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,ja,en,mrr,0.9153655207022986,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,ja,ko,r1,0.736328125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,ja,ko,mrr,0.7951262590462629,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,ja,zh,r1,0.744140625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,ja,zh,mrr,0.8216942862060168,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,zh,en,r1,0.935546875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,zh,en,mrr,0.961133658008658,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,zh,ko,r1,0.83984375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,zh,ko,mrr,0.8804447149995799,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,zh,ja,r1,0.736328125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,per-language-centered,zh,ja,mrr,0.8101345761509198,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,,,language_probe_accuracy,0.9990234375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,last_token,raw,,,language_probe_macro_f1,0.9990239120120274,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,geometry,,,centroid_separation,1286.8834228515625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,geometry,,,centroid_norm,4758.9921875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,geometry,,,language_subspace_variance_fraction,0.752399422413556,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,geometry,,,language_subspace_centroid_variance,0.9999999999999999,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,geometry,,,anisotropy,0.9536024567665653,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,geometry,,,stable_rank,1.1733705460169168,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,en,ko,r1,0.48046875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,en,ko,mrr,0.5775384341995953,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,en,ja,r1,0.384765625,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,en,ja,mrr,0.49680540369745163,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,en,zh,r1,0.5078125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,en,zh,mrr,0.5784678127602942,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,ko,en,r1,0.203125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,ko,en,mrr,0.23194782705115016,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,ko,ja,r1,0.240234375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,ko,ja,mrr,0.2899754034166851,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,ko,zh,r1,0.111328125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,ko,zh,mrr,0.16679786274952052,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,ja,en,r1,0.23046875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,ja,en,mrr,0.26592909649680496,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,ja,ko,r1,0.611328125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,ja,ko,mrr,0.6836737227659235,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,ja,zh,r1,0.583984375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,ja,zh,mrr,0.6207622209658811,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,zh,en,r1,0.34375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,zh,en,mrr,0.3809112342715397,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,zh,ko,r1,0.51171875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,zh,ko,mrr,0.620877927721474,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,zh,ja,r1,0.658203125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,zh,ja,mrr,0.7125769850930967,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,en,ko,r1,0.599609375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,en,ko,mrr,0.6275910322955092,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,en,ja,r1,0.5703125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,en,ja,mrr,0.6032740187496556,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,en,zh,r1,0.599609375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,en,zh,mrr,0.6262781866196965,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,ko,en,r1,0.388671875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,ko,en,mrr,0.4291532859221432,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,ko,ja,r1,0.552734375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,ko,ja,mrr,0.5851509895600484,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,ko,zh,r1,0.5078125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,ko,zh,mrr,0.5440314841335268,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,ja,en,r1,0.380859375,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,ja,en,mrr,0.4188008043632436,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,ja,ko,r1,0.607421875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,ja,ko,mrr,0.6331577500719655,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,ja,zh,r1,0.501953125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,ja,zh,mrr,0.5384125729048512,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,zh,en,r1,0.419921875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,zh,en,mrr,0.4598661914626747,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,zh,ko,r1,0.5703125,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,zh,ko,mrr,0.6121810192790689,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,zh,ja,r1,0.5546875,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,per-language-centered,zh,ja,mrr,0.5939810325192248,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,,,language_probe_accuracy,1.0,3,1024,2048
trillionlabs/Tri-0.5B-Base,22,post_attention,mean,raw,,,language_probe_macro_f1,1.0,3,1024,2048
